Lake,species,d15N,TL,For_area,Agr_area,pH,POM_NC_ratio,PC1,PC2,d2H
Alajarvi,Asellus_littoral,5.06341835068508,1.89086442706079,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-141.532262638866
Alajarvi,Asellus_littoral,6.48554024667169,2.30913557293921,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-185.025988568606
Alajarvi,Bleak,9.704942,2.92472621411765,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-204.461302591052
Alajarvi,Bleak,10.2962,3.09862562588235,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-245.624191008878
Alajarvi,Bleak,10.52271,3.16524621411765,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-219.387271560606
Alajarvi,Bleak,9.764363,2.94220297882353,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-210.254327094932
Alajarvi,Bulk_BMI_littoral,6.77833897641284,2.39525284639249,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-171.775042280267
Alajarvi,Bulk_BMI_littoral,7.04669623659572,2.47418145232863,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-197.485311617984
Alajarvi,Bulk_BMI_profundal,6.90448847270395,2.10106341197175,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-153.602738724979
Alajarvi,Bulk_ZPL,7.869405738,2.38486260764706,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-177.136003861827
Alajarvi,Bulk_ZPL,6.349933396,1.93795897764706,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-144.154691463414
Alajarvi,Chironomid_littoral,6.3319836643016,2.26397187224212,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-214.173599717645
Alajarvi,Chironomid_littoral,6.44357606468135,2.29679316647146,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-200.289432541207
Alajarvi,Chironomid_Profundal,5.91711063485433,1.81065816554539,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-162.12915352764
Alajarvi,Cladocera,7.238793489,2.19938841676471,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-175.344239324446
Alajarvi,Cladocera,6.562952255,2.00061158323529,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-158.171209813123
Alajarvi,Perch_large,12.59194,3.77384327294118,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-229.24207753599
Alajarvi,Perch_large,12.34007,3.69976386117647,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-235.259141148302
Alajarvi,Perch_medium,12.39381,3.71556974352941,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-237.144494460502
Alajarvi,Perch_medium,11.94168,3.58259033176471,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-229.115025585368
Alajarvi,Perch_medium,12.18346,3.65370209647059,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-217.195847666481
Alajarvi,Perch_medium,11.70577,3.51320503764706,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-227.264249882268
Alajarvi,Perch_medium,11.72694,3.51943150823529,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-233.719107549064
Alajarvi,Perch_medium,12.19571,3.65730503764706,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-230.166055108546
Alajarvi,Perch_medium,12.06183,3.61792856705882,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-237.398771453544
Alajarvi,Perch_small,11.43411,3.43330503764706,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-216.769981415527
Alajarvi,Perch_small,11.36538,3.41309033176471,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-239.597022631143
Alajarvi,Perch_small,11.525,3.46003739058824,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-231.347547978109
Alajarvi,Perch_small,11.62826,3.49040797882353,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-240.754533638714
Alajarvi,Perch_small,11.97671,3.59289327294118,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-245.021841064716
Alajarvi,Roach_large,11.29597,3.39267562588235,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-199.063592930635
Alajarvi,Roach_large,10.97182,3.29733739058824,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-217.107560653163
Alajarvi,Roach_large,10.90294,3.27707856705882,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-221.571541656782
Alajarvi,Roach_large,11.06541,3.32486386117647,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-213.306124238121
Alajarvi,Roach_large,11.5528,3.46821386117647,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-239.29503938784
Alajarvi,Roach_small,10.75651,3.23401092,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-233.256634001056
Alajarvi,Roach_small,9.871384,2.97367974352941,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-238.980589690332
Alajarvi,Roach_small,10.4669,3.14883150823529,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-213.459949551364
Alajarvi,Roach_small,10.50218,3.15920797882353,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-240.881121802462
Alajarvi,Roach_small,10.22743,3.07839915529412,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-219.33055848993
Alajarvi,Ruffe,11.59442,3.48045503764706,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-226.972077754086
Alajarvi,Ruffe,12.35114,3.70301974352941,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-222.871815623113
Alajarvi,Ruffe,11.93909,3.58182856705882,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-229.051556674201
Alajarvi,Ruffe,11.97264,3.59169621411765,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-219.176327290703
Alajarvi,Ruffe,12.1474,3.64309621411765,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-239.052138888509
Alajarvi,Vendace,11.98851,3.59636386117647,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-222.31929600214
Alajarvi,Vendace,11.85015,3.55566974352941,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-212.466687950201
Alajarvi,Vendace,11.9562,3.58686092,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-216.053959393235
Alajarvi,Vendace,12.17381,3.65086386117647,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-229.838718950217
Alajarvi,Vendace,12.1485,3.64341974352941,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-228.608636947147
Alanne,Asellus_littoral,1.84783652140135,2.0873741556748,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-195.880499707045
Alanne,Asellus_littoral,1.93369226281269,2.1126258443252,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-175.550261805705
Alanne,Bleak,6.533725,3.71605233588235,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-176.145614870712
Alanne,Bleak,7.017983,3.85848115941176,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-177.386072418693
Alanne,Bleak,6.015425,3.56361115941176,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-178.166559999466
Alanne,Bleak,6.246694,3.63163145352941,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-151.092656657873
Alanne,Bleak,6.248374,3.63212557117647,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-153.298505674336
Alanne,Bulk_BMI_littoral,3.00728324170123,2.42838789693947,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-210.860166183569
Alanne,Bulk_BMI_littoral,1.91895555935093,2.10829151977762,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-191.98240506947
Alanne,Bulk_BMI_profundal,5.28877406092422,3.34989029497771,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-147.975318992897
Alanne,Bulk_ZPL,1.198727631,2.14693546264706,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-160.391946475312
Alanne,Chaoborus,4.936693169,3.24633709147059,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-157.770261179137
Alanne,Chironomid_Profundal,4.49228405331305,3.11562852803325,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-125.622099315646
Alanne,Cladocera,1.039147058,2.1,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-152.088034256916
Alanne,Copepods,3.235572222,2.74600740117647,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-191.604501139293
Alanne,Perch_large,9.970905,4.72698763,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-151.577220415447
Alanne,Perch_large,7.81795178913344,4.09376609739219,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-160.004935527534
Alanne,Perch_large,8.40686069325786,4.26697459860525,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-167.249612022426
Alanne,Perch_large,8.6443470405236,4.33682352427165,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-162.59336046288
Alanne,Perch_large,8.43298915851318,4.2746594413274,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-167.42271530431
Alanne,Perch_medium,7.304755,3.94282586529412,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-157.8548581546
Alanne,Perch_medium,6.630027,3.74437645352941,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-168.116331106674
Alanne,Perch_medium,7.845311,4.10181292411765,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-163.044703110087
Alanne,Perch_medium,8.152804,4.19225204176471,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-165.351906137305
Alanne,Perch_small,5.478083,3.40556939470588,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-192.443507758287
Alanne,Perch_small,5.274954,3.34582557117647,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-186.942634488183
Alanne,Perch_small,5.556393,3.42860174764706,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-187.821920168687
Alanne,Perch_small,5.569336,3.43240851235294,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-188.331815731513
Alanne,Perch_small,5.427881,3.39080410058824,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-187.363829500502
Alanne,Pike,8.126726,4.18458204176471,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-153.944544111744
Alanne,Pike,8.503258,4.29532674764706,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-162.523862174645
Alanne,Roach_large,6.111919,3.59199174764706,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-173.562625385417
Alanne,Roach_large,6.146797,3.60224998294118,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-190.614404566612
Alanne,Roach_large,7.38142444530554,3.96537570214869,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-208.163050165552
Alanne,Roach_large,6.84323712028115,3.80708531243563,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-217.817998128629
Alanne,Roach_large,7.2842146261525,3.93678457886838,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-225.103467040854
Alanne,Ruffe,9.385696,4.55486733588235,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-160.301868392218
Alanne,Ruffe,9.935434,4.71655498294118,82.03322677,0.460973313,5.45,0.0583670170723302,-3.24914022395892,-1.02090811026645,-158.973199104614
