Lake,species,d15N,TL,For_area,Agr_area,pH,POM_NC_ratio,PC1,PC2,d2H
Alajarvi,Asellus_littoral,5.06341835068508,1.45957219961326,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-131.600387538445
Alajarvi,Asellus_littoral,6.48554024667169,1.87784334549167,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-168.429309736888
Alajarvi,Bleak,10.2962,2.99862562588235,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-239.234125865027
Alajarvi,Bleak,9.764363,2.84220297882353,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-205.202376027503
Alajarvi,Bleak,10.52271,3.06524621411765,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-213.98980258057
Alajarvi,Bleak,9.704942,2.82472621411765,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-199.628513453467
Alajarvi,Bulk_BMI_littoral,6.77833897641284,1.96396061894495,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-157.208885193418
Alajarvi,Bulk_BMI_littoral,7.04669623659572,2.04288922488109,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-178.979416204475
Alajarvi,Bulk_BMI_profundal,6.90448847270395,2.00106341197175,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-150.694032766831
Alajarvi,Bulk_ZPL,7.869405738,2.28486260764706,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-173.336986495628
Alajarvi,Bulk_ZPL,6.349933396,1.83795897764706,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-141.603424399182
Alajarvi,Chironomid_littoral,6.3319836643016,1.83267964479459,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-193.11045811706
Alajarvi,Chironomid_littoral,6.44357606468135,1.86550093902393,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-181.353844909048
Alajarvi,Chironomid_Profundal,5.91711063485433,1.71065816554539,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-158.897875910844
Alajarvi,Cladocera,6.562952255,1.90061158323529,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-155.089669277899
Alajarvi,Cladocera,7.238793489,2.09938841676471,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-171.613008064377
Alajarvi,Perch_large,12.34007,3.59976386117647,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-229.261206976597
Alajarvi,Perch_large,12.59194,3.67384327294118,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-223.471781150451
Alajarvi,Perch_medium,12.39381,3.61556974352941,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-231.075233528472
Alajarvi,Perch_medium,11.94168,3.48259033176471,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-223.349535834199
Alajarvi,Perch_medium,12.06183,3.51792856705882,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-231.319890704359
Alajarvi,Perch_medium,11.70577,3.41320503764706,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-221.568778749962
Alajarvi,Perch_medium,11.72694,3.41943150823529,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-227.779435988781
Alajarvi,Perch_medium,12.19571,3.55730503764706,77.57458983,12.21185538,6.85,0.0828782173746101,-0.239660097254651,-2.48536450210651,-224.360802767306
